id,label
2998,0
2999,7
3000,4
3001,7
3002,6
3003,0
3004,8
3005,2
3006,4
3007,4
3008,8
3009,7
3010,3
3011,6
3012,1
3013,0
3014,1
3015,7
3016,6
3017,5
3018,9
3019,9
3020,5
3021,5
3022,4
3023,2
3024,9
3025,8
3026,9
3027,5
3028,9
3029,7
3030,4
3031,4
3032,2
3033,6
3034,7
3035,7
3036,8
3037,3
3038,9
3039,3
3040,6
3041,0
3042,4
3043,3
3044,6
3045,9
3046,8
3047,2
3048,4
3049,7
3050,3
3051,8
3052,7
3053,3
3054,8
3055,9
3056,9
3057,7
3058,6
3059,8
3060,9
3061,9
3062,2
3063,3
3064,0
3065,5
3066,7
3067,8
3068,4
3069,2
3070,8
3071,2
3072,6
3073,0
3074,1
3075,5
3076,8
3077,0
3078,9
3079,9
3080,6
3081,7
3082,1
3083,7
3084,1
3085,6
3086,8
3087,7
3088,0
3089,5
3090,8
3091,7
3092,4
3093,1
3094,6
3095,6
3096,0
3097,0
3098,5
3099,4
3100,6
3101,1
3102,7
3103,5
3104,9
3105,3
3106,0
3107,7
3108,9
3109,3
3110,7
3111,9
3112,4
3113,5
3114,9
3115,9
3116,5
3117,3
3118,8
3119,5
3120,3
3121,4
3122,1
3123,2
3124,0
3125,3
3126,4
3127,4
3128,6
3129,1
3130,9
3131,8
3132,1
3133,4
3134,4
3135,1
3136,9
3137,1
3138,1
3139,9
3140,9
3141,9
3142,3
3143,7
3144,7
3145,3
3146,7
3147,5
3148,5
3149,1
3150,1
3151,9
3152,7
3153,9
3154,3
3155,0
3156,5
3157,1
3158,5
3159,2
3160,4
3161,6
3162,5
3163,6
3164,2
3165,3
3166,4
3167,7
3168,6
3169,6
3170,5
3171,7
3172,6
3173,4
3174,4
3175,9
3176,2
3177,2
3178,1
3179,5
3180,4
3181,5
3182,2
3183,5
3184,8
3185,3
3186,7
3187,3
3188,6
3189,8
3190,3
3191,4
3192,7
3193,0
3194,2
3195,3
3196,2
3197,3
3198,6
3199,5
3200,8
3201,8
3202,8
3203,4
3204,9
3205,8
3206,8
3207,1
3208,9
3209,0
3210,9
3211,6
3212,7
3213,8
3214,6
3215,9
3216,3
3217,9
3218,8
3219,5
3220,2
3221,2
3222,0
3223,3
3224,8
3225,9
3226,0
3227,9
3228,1
3229,9
3230,0
3231,2
3232,9
3233,8
3234,6
3235,4
3236,9
3237,6
3238,1
3239,1
3240,1
3241,6
3242,5
3243,4
3244,4
3245,0
3246,8
3247,0
3248,4
3249,1
3250,7
3251,0
3252,7
3253,2
3254,0
3255,0
3256,5
3257,2
3258,8
3259,7
3260,4
3261,6
3262,1
3263,6
3264,8
3265,3
3266,3
3267,5
3268,6
3269,1
3270,5
3271,4
3272,4
3273,8
3274,3
3275,2
3276,9
3277,4
3278,2
3279,9
3280,9
3281,3
3282,6
3283,3
3284,1
3285,2
3286,8
3287,0
3288,9
3289,3
3290,5
3291,5
3292,5
3293,0
3294,8
3295,5
3296,8
3297,5
3298,2
3299,1
3300,5
3301,8
3302,6
3303,5
3304,5
3305,7
3306,1
3307,4
3308,6
3309,4
3310,7
3311,0
3312,4
3313,2
3314,1
3315,4
3316,7
3317,9
3318,1
3319,9
3320,8
3321,4
3322,7
3323,5
3324,9
3325,0
3326,6
3327,2
3328,5
3329,7
3330,5
3331,9
3332,4
3333,8
3334,8
3335,1
3336,4
3337,0
3338,4
3339,0
3340,5
3341,8
3342,8
3343,6
3344,0
3345,3
3346,4
3347,1
3348,1
3349,3
3350,7
3351,8
3352,3
3353,5
3354,9
3355,0
3356,1
3357,2
3358,4
3359,3
3360,6
3361,8
3362,0
3363,4
3364,8
3365,2
3366,2
3367,1
3368,6
3369,4
3370,3
3371,1
3372,1
3373,9
3374,5
3375,6
3376,6
3377,2
3378,1
3379,9
3380,8
3381,0
3382,5
3383,4
3384,8
3385,7
3386,2
3387,4
3388,0
3389,1
3390,3
3391,2
3392,8
3393,3
3394,7
3395,4
3396,4
3397,7
3398,3
3399,3
3400,2
3401,2
3402,2
3403,1
3404,3
3405,7
3406,3
3407,1
3408,0
3409,6
3410,4
3411,7
3412,7
3413,6
3414,6
3415,0
3416,0
3417,5
3418,6
3419,9
3420,8
3421,6
3422,5
3423,6
3424,0
3425,2
3426,9
3427,8
3428,8
3429,9
3430,5
3431,1
3432,8
3433,6
3434,0
3435,8
3436,1
3437,3
3438,8
3439,0
3440,3
3441,0
3442,1
3443,1
3444,9
3445,1
3446,1
3447,6
3448,4
3449,5
3450,0
3451,6
3452,4
3453,3
3454,9
3455,0
3456,5
3457,5
3458,9
3459,6
3460,1
3461,3
3462,8
3463,1
3464,4
3465,4
3466,7
3467,3
3468,8
3469,0
3470,5
3471,7
3472,0
3473,0
3474,0
3475,8
3476,8
3477,4
3478,9
3479,5
3480,5
3481,9
3482,4
3483,7
3484,7
3485,2
3486,8
3487,5
3488,5
3489,6
3490,4
3491,7
3492,2
3493,4
3494,6
3495,3
3496,4
3497,8
3498,7
3499,1
3500,3
3501,8
3502,3
3503,1
3504,0
3505,2
3506,7
3507,7
3508,4
3509,2
3510,0
3511,8
3512,2
3513,3
3514,7
3515,5
3516,8
3517,3
3518,7
3519,5
3520,1
3521,0
3522,5
3523,7
3524,3
3525,1
3526,9
3527,8
3528,8
3529,1
3530,8
3531,8
3532,3
3533,6
3534,1
3535,4
3536,1
3537,8
3538,5
3539,5
3540,5
3541,5
3542,5
3543,9
3544,3
3545,8
3546,0
3547,5
3548,4
3549,7
3550,4
3551,8
3552,3
3553,1
3554,4
3555,8
3556,9
3557,1
3558,7
3559,3
3560,8
3561,1
3562,2
3563,8
3564,5
3565,2
3566,5
3567,9
3568,7
3569,0
3570,8
3571,2
3572,7
3573,8
3574,8
3575,2
3576,4
3577,2
3578,6
3579,2
3580,6
3581,3
3582,4
3583,7
3584,5
3585,1
3586,8
3587,2
3588,2
3589,9
3590,0
3591,5
3592,4
3593,5
3594,0
3595,6
3596,7
3597,9
3598,1
3599,2
3600,7
3601,8
3602,4
3603,4
3604,2
3605,7
3606,7
3607,8
3608,2
3609,1
3610,6
3611,2
3612,2
3613,2
3614,3
3615,4
3616,6
3617,1
3618,3
3619,5
3620,5
3621,8
3622,7
3623,2
3624,9
3625,0
3626,5
3627,7
3628,9
3629,3
3630,5
3631,6
3632,2
3633,6
3634,6
3635,7
3636,0
3637,0
3638,5
3639,8
3640,1
3641,3
3642,3
3643,7
3644,4
3645,9
3646,9
3647,3
3648,3
3649,3
3650,2
3651,9
3652,3
3653,8
3654,8
3655,5
3656,7
3657,4
3658,3
3659,0
3660,1
3661,9
3662,8
3663,7
3664,3
3665,3
3666,7
3667,5
3668,9
3669,6
3670,6
3671,7
3672,6
3673,7
3674,2
3675,2
3676,0
3677,4
3678,4
3679,3
3680,2
3681,2
3682,3
3683,7
3684,9
3685,2
3686,8
3687,6
3688,4
3689,7
3690,8
3691,2
3692,5
3693,3
3694,9
3695,6
3696,0
3697,2
3698,1
3699,3
3700,6
3701,1
3702,8
3703,6
3704,6
3705,6
3706,6
3707,1
3708,1
3709,4
3710,3
3711,8
3712,2
3713,8
3714,4
3715,4
3716,2
3717,1
3718,8
3719,0
3720,9
3721,7
3722,1
3723,0
3724,3
3725,9
3726,7
3727,8
3728,3
3729,4
3730,7
3731,1
3732,9
3733,5
3734,1
3735,8
3736,2
3737,5
3738,0
3739,3
3740,6
3741,3
3742,5
3743,0
3744,6
3745,5
3746,3
3747,5
3748,1
3749,1
3750,5
3751,4
3752,5
3753,4
3754,2
3755,6
3756,7
3757,2
3758,9
3759,6
3760,7
3761,7
3762,4
3763,9
3764,0
3765,6
3766,0
3767,0
3768,0
3769,9
3770,1
3771,9
3772,9
3773,7
3774,1
3775,4
3776,1
3777,4
3778,3
3779,6
3780,9
3781,4
3782,5
3783,3
3784,2
3785,8
3786,6
3787,0
3788,0
3789,4
3790,4
3791,9
3792,0
3793,0
3794,4
3795,6
3796,4
3797,2
3798,3
3799,2
3800,3
3801,2
3802,9
3803,2
3804,5
3805,6
3806,2
3807,5
3808,7
3809,9
3810,4
3811,5
3812,7
3813,8
3814,0
3815,3
3816,1
3817,3
3818,1
3819,2
3820,3
3821,0
3822,0
3823,7
3824,8
3825,8
3826,0
3827,3
3828,7
3829,3
3830,2
3831,8
3832,6
3833,9
3834,0
3835,2
3836,0
3837,7
3838,5
3839,7
3840,4
3841,8
3842,7
3843,1
3844,0
3845,0
3846,5
3847,9
3848,5
3849,3
3850,3
3851,3
3852,5
3853,4
3854,4
3855,5
3856,0
3857,6
3858,6
3859,8
3860,7
3861,1
3862,5
3863,0
3864,0
3865,5
3866,0
3867,6
3868,1
3869,2
3870,9
3871,8
3872,1
3873,2
3874,8
3875,0
3876,0
3877,0
3878,4
3879,2
3880,2
3881,1
3882,3
3883,6
3884,2
3885,7
3886,4
3887,9
3888,9
3889,9
3890,0
3891,5
3892,7
3893,9
3894,0
3895,6
3896,8
3897,5
3898,2
3899,6
3900,4
3901,5
3902,8
3903,8
3904,4
3905,2
3906,1
3907,8
3908,9
3909,9
3910,4
3911,3
3912,7
3913,3
3914,8
3915,1
3916,0
3917,2
3918,3
3919,9
3920,6
3921,1
3922,5
3923,4
3924,5
3925,9
3926,7
3927,7
3928,8
3929,7
3930,3
3931,9
3932,0
3933,9
3934,5
3935,3
3936,1
3937,6
3938,2
3939,2
3940,9
3941,4
3942,5
3943,1
3944,0
3945,4
3946,4
3947,9
3948,6
3949,4
3950,6
3951,2
3952,9
3953,7
3954,8
3955,8
3956,1
3957,7
3958,4
3959,8
3960,3
3961,2
3962,1
3963,4
3964,4
3965,4
3966,1
3967,4
3968,1
3969,5
3970,2
3971,7
3972,7
3973,1
3974,5
3975,9
3976,4
3977,8
3978,9
3979,0
3980,9
3981,9
3982,6
3983,4
3984,0
3985,2
3986,4
3987,2
3988,4
3989,9
3990,6
3991,8
3992,4
3993,7
3994,0
3995,8
3996,4
3997,7
3998,9
3999,9
4000,2
4001,3
4002,7
4003,9
4004,2
4005,9
4006,2
4007,2
4008,4
4009,9
4010,1
4011,3
4012,1
4013,4
4014,6
4015,6
4016,8
4017,1
4018,6
4019,7
4020,1
4021,7
4022,7
4023,6
4024,4
4025,3
4026,8
4027,4
4028,4
4029,4
4030,9
4031,2
4032,5
4033,9
4034,6
4035,0
4036,6
4037,3
4038,9
4039,1
4040,5
4041,0
4042,9
4043,1
4044,1
4045,8
4046,1
4047,2
4048,1
4049,1
4050,1
4051,0
4052,7
4053,7
4054,0
4055,9
4056,1
4057,7
4058,9
4059,6
4060,3
4061,6
4062,0
4063,5
4064,5
4065,6
4066,9
4067,4
4068,2
4069,4
4070,2
4071,7
4072,1
4073,9
4074,4
4075,8
4076,4
4077,4
4078,4
4079,4
4080,1
4081,2
4082,3
4083,3
4084,5
4085,0
4086,7
4087,6
4088,9
4089,2
4090,1
4091,8
4092,4
4093,9
4094,6
4095,2
4096,3
4097,4
4098,6
4099,4
4100,6
4101,7
4102,8
4103,3
4104,9
4105,1
4106,0
4107,0
4108,8
4109,2
4110,9
4111,3
4112,1
4113,7
4114,2
4115,4
4116,9
4117,8
4118,1
4119,3
4120,1
4121,2
4122,4
4123,5
4124,5
4125,2
4126,4
4127,3
4128,4
4129,9
4130,7
4131,1
4132,1
4133,7
4134,6
4135,2
4136,5
4137,3
4138,3
4139,6
4140,1
4141,4
4142,3
4143,9
4144,5
4145,7
4146,5
4147,5
4148,2
4149,2
4150,1
4151,0
4152,1
4153,5
4154,5
4155,0
4156,2
4157,2
4158,4
4159,9
4160,2
4161,5
4162,5
4163,2
4164,3
4165,2
4166,5
4167,2
4168,1
4169,1
4170,1
4171,8
4172,8
4173,4
4174,1
4175,5
4176,6
4177,5
4178,9
4179,0
4180,9
4181,6
4182,8
4183,9
4184,3
4185,8
4186,3
4187,8
4188,7
4189,2
4190,0
4191,9
4192,1
4193,8
4194,9
4195,4
4196,6
4197,0
4198,9
4199,2
4200,2
4201,4
4202,2
4203,8
4204,0
4205,8
4206,2
4207,5
4208,9
4209,1
4210,3
4211,5
4212,7
4213,2
4214,7
4215,6
4216,3
4217,1
4218,2
4219,5
4220,8
4221,6
4222,0
4223,6
4224,3
4225,9
4226,7
4227,7
4228,8
4229,5
4230,6
4231,8
4232,9
4233,1
4234,7
4235,7
4236,8
4237,2
4238,2
4239,2
4240,5
4241,5
4242,8
4243,6
4244,1
4245,5
4246,2
4247,7
4248,1
4249,5
4250,5
4251,6
4252,6
4253,7
4254,3
4255,5
4256,5
4257,4
4258,9
4259,8
4260,2
4261,8
4262,8
4263,9
4264,7
4265,9
4266,3
4267,1
4268,6
4269,6
4270,3
4271,1
4272,8
4273,1
4274,8
4275,3
4276,5
4277,8
4278,2
4279,5
4280,8
4281,7
4282,4
4283,3
4284,4
4285,5
4286,6
4287,4
4288,2
4289,3
4290,0
4291,3
4292,9
4293,9
4294,3
4295,4
4296,2
4297,8
4298,0
4299,7
4300,9
4301,5
4302,6
4303,1
4304,1
4305,9
4306,2
4307,6
4308,8
4309,5
4310,3
4311,0
4312,1
4313,2
4314,5
4315,0
4316,0
4317,7
4318,4
4319,4
4320,9
4321,0
4322,2
4323,9
4324,7
4325,6
4326,2
4327,4
4328,9
4329,2
4330,9
4331,5
4332,4
4333,4
4334,7
4335,1
4336,3
4337,1
4338,6
4339,7
4340,7
4341,0
4342,7
4343,4
4344,3
4345,7
4346,0
4347,8
4348,7
4349,8
4350,6
4351,0
4352,3
4353,8
4354,5
4355,2
4356,9
4357,3
4358,4
4359,6
4360,0
4361,0
4362,9
4363,0
4364,6
4365,8
4366,1
4367,3
4368,8
4369,6
4370,9
4371,6
4372,1
4373,7
4374,7
4375,0
4376,6
4377,3
4378,3
4379,5
4380,3
4381,9
4382,1
4383,5
4384,3
4385,3
4386,3
4387,9
4388,0
4389,4
4390,3
4391,2
4392,8
4393,0
4394,5
4395,7
4396,8
4397,3
4398,9
4399,7
4400,5
4401,7
4402,7
4403,5
4404,5
4405,0
4406,2
4407,5
4408,8
4409,1
4410,1
4411,0
4412,4
4413,5
4414,3
4415,0
4416,2
4417,9
4418,3
4419,0
4420,7
4421,0
4422,6
4423,8
4424,1
4425,8
4426,8
4427,6
4428,2
4429,0
4430,1
4431,0
4432,4
4433,4
4434,8
4435,3
4436,2
4437,5
4438,1
4439,5
4440,3
4441,4
4442,5
4443,4
4444,3
4445,6
4446,9
4447,4
4448,0
4449,7
4450,4
4451,2
4452,3
4453,2
4454,0
4455,8
4456,1
4457,1
4458,3
4459,0
4460,8
4461,3
4462,1
4463,6
4464,3
4465,3
4466,0
4467,4
4468,1
4469,1
4470,5
4471,4
4472,2
4473,8
4474,2
4475,1
4476,2
4477,1
4478,6
4479,8
4480,2
4481,0
4482,6
4483,3
4484,4
4485,1
4486,0
4487,2
4488,5
4489,5
4490,8
4491,7
4492,4
4493,0
4494,4
4495,3
4496,8
4497,1
4498,6
4499,1
4500,9
4501,8
4502,5
4503,8
4504,7
4505,0
4506,5
4507,7
4508,2
4509,6
4510,4
4511,8
4512,5
4513,2
4514,0
4515,2
4516,9
4517,6
4518,9
4519,4
4520,5
4521,7
4522,8
4523,7
4524,8
4525,3
4526,0
4527,6
4528,3
4529,2
4530,2
4531,6
4532,3
4533,8
4534,5
4535,3
4536,2
4537,3
4538,5
4539,4
4540,7
4541,2
4542,2
4543,5
4544,4
4545,8
4546,7
4547,0
4548,3
4549,9
4550,0
4551,6
4552,5
4553,7
4554,0
4555,5
4556,5
4557,5
4558,7
4559,8
4560,1
4561,4
4562,6
4563,7
4564,2
4565,2
4566,4
4567,4
4568,6
4569,8
4570,1
4571,8
4572,2
4573,4
4574,6
4575,4
4576,6
4577,3
4578,5
4579,3
4580,8
4581,5
4582,1
4583,2
4584,5
4585,7
4586,6
4587,1
4588,5
4589,7
4590,2
4591,7
4592,7
4593,7
4594,9
4595,7
4596,6
4597,2
4598,2
4599,7
4600,1
4601,1
4602,3
4603,4
4604,8
4605,1
4606,4
4607,4
4608,5
4609,2
4610,8
4611,2
4612,0
4613,6
4614,8
4615,6
4616,3
4617,7
4618,0
4619,0
4620,6
4621,6
4622,6
4623,4
4624,6
4625,8
4626,1
4627,8
4628,5
4629,8
4630,7
4631,6
4632,9
4633,3
4634,3
4635,3
4636,8
4637,0
4638,7
4639,4
4640,3
4641,8
4642,0
4643,2
4644,2
4645,8
4646,1
4647,3
4648,4
4649,6
4650,1
4651,4
4652,9
4653,1
4654,1
4655,5
4656,5
4657,1
4658,5
4659,1
4660,8
4661,7
4662,9
4663,0
4664,1
4665,3
4666,4
4667,4
4668,7
4669,1
4670,5
4671,9
4672,9
4673,3
4674,1
4675,1
4676,7
4677,7
4678,7
4679,3
4680,2
4681,5
4682,5
4683,5
4684,1
4685,5
4686,3
4687,1
4688,1
4689,7
4690,5
4691,8
4692,3
4693,9
4694,1
4695,4
4696,1
4697,3
4698,8
4699,7
4700,8
4701,1
4702,0
4703,0
4704,7
4705,6
4706,2
4707,2
4708,4
4709,1
4710,7
4711,3
4712,9
4713,7
4714,1
4715,6
4716,6
4717,8
4718,0
4719,5
4720,6
4721,5
4722,2
4723,6
4724,7
4725,0
4726,8
4727,2
4728,0
4729,8
4730,3
4731,0
4732,6
4733,0
4734,0
4735,3
4736,4
4737,1
4738,3
4739,7
4740,0
4741,1
4742,6
4743,2
4744,0
4745,3
4746,4
4747,2
4748,7
4749,8
4750,9
4751,4
4752,4
4753,1
4754,3
4755,2
4756,2
4757,2
4758,9
4759,2
4760,8
4761,0
4762,2
4763,1
4764,3
4765,2
4766,6
4767,3
4768,0
4769,7
4770,5
4771,5
4772,5
4773,8
4774,6
4775,5
4776,7
4777,0
4778,7
4779,2
4780,2
4781,4
4782,6
4783,8
4784,3
4785,8
4786,3
4787,4
4788,5
4789,2
4790,8
4791,2
4792,4
4793,2
4794,0
4795,6
4796,7
4797,1
4798,4
4799,4
4800,6
4801,6
4802,1
4803,7
4804,1
4805,2
4806,4
4807,1
4808,8
4809,3
4810,8
4811,2
4812,4
4813,5
4814,3
4815,3
4816,8
4817,7
4818,3
4819,3
4820,5
4821,3
4822,6
4823,7
4824,5
4825,2
4826,9
4827,7
4828,2
4829,5
4830,8
4831,5
4832,3
4833,8
4834,9
4835,7
4836,2
4837,6
4838,5
4839,7
4840,2
4841,1
4842,0
4843,1
4844,7
4845,2
4846,3
4847,7
4848,9
4849,1
4850,6
4851,6
4852,4
4853,7
4854,0
4855,8
4856,3
4857,2
4858,7
4859,8
4860,5
4861,6
4862,3
4863,4
4864,1
4865,9
4866,4
4867,4
4868,0
4869,7
4870,5
4871,3
4872,0
4873,9
4874,8
4875,9
4876,6
4877,8
4878,6
4879,9
4880,0
4881,6
4882,6
4883,0
4884,0
4885,5
4886,3
4887,8
4888,0
4889,4
4890,4
4891,1
4892,7
4893,9
4894,3
4895,4
4896,5
4897,6
4898,9
4899,9
4900,4
4901,8
4902,7
4903,4
4904,5
4905,8
4906,7
4907,6
4908,9
4909,2
4910,2
4911,7
4912,0
4913,1
4914,7
4915,7
4916,0
4917,2
4918,7
4919,3
4920,5
4921,3
4922,9
4923,2
4924,2
4925,1
4926,5
4927,2
4928,8
4929,2
4930,6
4931,1
4932,5
4933,4
4934,8
4935,4
4936,8
4937,3
4938,5
4939,4
4940,1
4941,8
4942,0
4943,3
4944,5
4945,8
4946,1
4947,9
4948,4
4949,8
4950,7
4951,1
4952,2
4953,7
4954,7
4955,4
4956,8
4957,8
4958,9
4959,5
4960,8
4961,7
4962,5
4963,2
4964,7
4965,8
4966,7
4967,9
4968,1
4969,1
4970,1
4971,4
4972,9
4973,5
4974,7
4975,9
4976,4
4977,2
4978,1
4979,7
4980,5
4981,0
4982,8
4983,6
4984,7
4985,5
4986,6
4987,2
4988,6
4989,9
4990,2
4991,1
4992,6
4993,4
4994,9
4995,9
4996,4
4997,3
4998,8
4999,5
5000,2
5001,5
5002,4
5003,5
5004,4
5005,8
5006,1
5007,6
5008,9
5009,0
5010,2
5011,8
5012,7
5013,5
5014,6
5015,6
5016,5
5017,1
5018,3
5019,2
5020,6
5021,2
5022,0
5023,2
5024,0
5025,0
5026,6
5027,5
5028,6
5029,0
5030,4
5031,2
5032,7
5033,4
5034,7
5035,5
5036,2
5037,8
5038,2
5039,6
5040,6
5041,3
5042,1
5043,3
5044,6
5045,4
5046,8
5047,3
5048,1
5049,3
5050,2
5051,6
5052,7
5053,6
5054,4
5055,1
5056,0
5057,3
5058,8
5059,6
5060,7
5061,5
5062,8
5063,4
5064,0
5065,2
5066,1
5067,3
5068,3
5069,6
5070,5
5071,8
5072,1
5073,2
5074,6
5075,6
5076,9
5077,5
5078,6
5079,9
5080,5
5081,6
5082,7
5083,6
5084,1
5085,6
5086,2
5087,5
5088,8
5089,8
5090,9
5091,6
5092,8
5093,5
5094,3
5095,2
5096,0
5097,3
5098,6
5099,4
5100,1
5101,1
5102,4
5103,8
5104,9
5105,4
5106,7
5107,7
5108,8
5109,5
5110,5
5111,1
5112,7
5113,5
5114,9
5115,7
5116,0
5117,4
5118,1
5119,8
5120,7
5121,2
5122,3
5123,7
5124,4
5125,2
5126,4
5127,8
5128,9
5129,7
5130,9
5131,8
5132,9
5133,7
5134,8
5135,2
5136,8
5137,7
5138,6
5139,6
5140,8
5141,9
5142,9
5143,9
5144,3
5145,8
5146,9
5147,0
5148,6
5149,5
5150,3
5151,7
5152,2
5153,1
5154,1
5155,1
5156,5
5157,6
5158,2
5159,9
5160,4
5161,9
5162,0
5163,4
5164,6
5165,6
5166,9
5167,9
5168,0
5169,7
5170,8
5171,7
5172,9
5173,1
5174,1
5175,3
5176,2
5177,1
5178,2
5179,5
5180,5
5181,6
5182,4
5183,0
5184,2
5185,3
5186,0
5187,8
5188,9
5189,4
5190,3
5191,0
5192,8
5193,7
5194,9
5195,0
5196,3
5197,5
5198,5
5199,7
5200,3
5201,3
5202,3
5203,7
5204,5
5205,9
5206,6
5207,9
5208,7
5209,5
5210,7
5211,8
5212,3
5213,1
5214,3
5215,2
5216,0
5217,1
5218,7
5219,5
5220,3
5221,4
5222,1
5223,7
5224,0
5225,9
5226,4
5227,4
5228,3
5229,0
5230,6
5231,1
5232,0
5233,3
5234,8
5235,5
5236,7
5237,0
5238,1
5239,1
5240,4
5241,8
5242,9
5243,3
5244,3
5245,7
5246,5
5247,2
5248,6
5249,2
5250,0
5251,9
5252,4
5253,8
5254,3
5255,5
5256,9
5257,2
5258,1
5259,0
5260,6
5261,7
5262,8
5263,8
5264,4
5265,2
5266,0
5267,3
5268,0
5269,0
5270,0
5271,7
5272,5
5273,1
5274,0
5275,3
5276,9
5277,2
5278,3
5279,2
5280,6
5281,1
5282,2
5283,9
5284,0
5285,7
5286,4
5287,2
5288,2
5289,9
5290,3
5291,3
5292,4
5293,2
5294,7
5295,4
5296,6
5297,5
5298,0
5299,6
5300,8
5301,5
5302,6
5303,7
5304,5
5305,6
5306,8
5307,3
5308,7
5309,2
5310,8
5311,9
5312,9
5313,0
5314,8
5315,4
5316,0
5317,3
5318,2
5319,7
5320,1
5321,5
5322,4
5323,5
5324,0
5325,9
5326,8
5327,4
5328,9
5329,3
5330,3
5331,4
5332,5
5333,4
5334,5
5335,4
5336,9
5337,5
5338,4
5339,9
5340,9
5341,2
5342,8
5343,8
5344,2
5345,2
5346,0
5347,0
5348,9
5349,4
5350,7
5351,6
5352,0
5353,2
5354,3
5355,7
5356,7
5357,0
5358,0
5359,1
5360,9
5361,6
5362,4
5363,6
5364,3
5365,8
5366,9
5367,0
5368,6
5369,1
5370,7
5371,0
5372,4
5373,6
5374,5
5375,4
5376,7
5377,7
5378,1
5379,3
5380,5
5381,0
5382,9
5383,3
5384,0
5385,0
5386,6
5387,1
5388,6
5389,0
5390,9
5391,2
5392,2
5393,6
5394,2
5395,9
5396,5
5397,8
5398,3
5399,3
5400,6
5401,3
5402,7
5403,2
5404,1
5405,8
5406,1
5407,8
5408,1
5409,5
5410,2
5411,8
5412,3
5413,5
5414,1
5415,9
5416,5
5417,6
5418,3
5419,2
5420,3
5421,4
5422,3
5423,2
5424,1
5425,8
5426,9
5427,2
5428,5
5429,8
5430,3
5431,8
5432,8
5433,4
5434,0
5435,1
5436,6
5437,7
5438,8
5439,5
5440,3
5441,2
5442,9
5443,2
5444,3
5445,2
5446,1
5447,8
5448,0
5449,0
5450,9
5451,5
5452,3
5453,0
5454,6
5455,4
5456,9
5457,5
5458,8
5459,3
5460,3
5461,4
5462,2
5463,1
5464,6
5465,1
5466,7
5467,0
5468,6
5469,8
5470,1
5471,6
5472,8
5473,0
5474,1
5475,8
5476,0
5477,6
5478,0
5479,3
5480,8
5481,3
5482,7
5483,2
5484,1
5485,1
5486,3
5487,9
5488,9
5489,9
5490,7
5491,9
5492,9
5493,1
5494,2
5495,7
5496,0
5497,3
5498,4
5499,7
5500,0
5501,5
5502,1
5503,2
5504,0
5505,0
5506,1
5507,2
5508,5
5509,4
5510,4
5511,9
5512,3
5513,0
5514,4
5515,5
5516,3
5517,6
5518,5
5519,6
5520,5
5521,4
5522,5
5523,5
5524,3
5525,9
5526,6
5527,0
5528,8
5529,4
5530,6
5531,6
5532,7
5533,1
5534,0
5535,2
5536,9
5537,1
5538,3
5539,8
5540,5
5541,6
5542,3
5543,1
5544,2
5545,3
5546,8
5547,5
5548,1
5549,1
5550,2
5551,0
5552,7
5553,9
5554,3
5555,0
5556,5
5557,4
5558,2
5559,2
5560,0
5561,3
5562,4
5563,7
5564,9
5565,4
5566,1
5567,9
5568,3
5569,6
5570,2
5571,5
5572,2
5573,9
5574,3
5575,5
5576,1
5577,8
5578,6
5579,2
5580,3
5581,1
5582,3
5583,7
5584,7
5585,4
5586,3
5587,2
5588,8
5589,6
5590,9
5591,2
5592,4
5593,3
5594,0
5595,7
5596,6
5597,8
5598,6
5599,1
5600,9
5601,9
5602,9
5603,5
5604,2
5605,9
5606,4
5607,5
5608,2
5609,2
5610,2
5611,7
5612,5
5613,9
5614,1
5615,4
5616,1
5617,0
5618,9
5619,8
5620,6
5621,2
5622,9
5623,4
5624,5
5625,3
5626,0
5627,5
5628,5
5629,3
5630,5
5631,2
5632,4
5633,1
5634,6
5635,0
5636,4
5637,0
5638,8
5639,7
5640,9
5641,0
5642,9
5643,1
5644,3
5645,9
5646,7
5647,0
5648,0
5649,1
5650,2
5651,6
5652,0
5653,0
5654,5
5655,7
5656,9
5657,9
5658,2
5659,4
5660,4
5661,0
5662,8
5663,0
5664,2
5665,5
5666,9
5667,5
5668,4
5669,9
5670,3
5671,5
5672,8
5673,5
5674,7
5675,8
5676,2
5677,3
5678,2
5679,2
5680,3
5681,0
5682,1
5683,1
5684,5
5685,8
5686,6
5687,0
5688,3
5689,8
5690,3
5691,3
5692,3
5693,4
5694,0
5695,9
5696,4
5697,0
5698,2
5699,8
5700,4
5701,1
5702,9
5703,8
5704,9
5705,0
5706,1
5707,6
5708,5
5709,4
5710,0
5711,1
5712,2
5713,4
5714,4
5715,0
5716,6
5717,2
5718,4
5719,3
5720,7
5721,9
5722,6
5723,9
5724,9
5725,4
5726,0
5727,4
5728,4
5729,7
5730,6
5731,0
5732,4
5733,6
5734,4
5735,4
5736,1
5737,5
5738,1
5739,7
5740,1
5741,0
5742,7
5743,9
5744,4
5745,5
5746,8
5747,1
5748,9
5749,8
5750,7
5751,6
5752,9
5753,8
5754,6
5755,2
5756,7
5757,4
5758,1
5759,5
5760,9
5761,1
5762,2
5763,1
5764,9
5765,9
5766,2
5767,7
5768,0
5769,8
5770,8
5771,4
5772,0
5773,3
5774,9
5775,8
5776,9
5777,8
5778,2
5779,5
5780,3
5781,8
5782,8
5783,4
5784,7
5785,3
5786,7
5787,8
5788,6
5789,2
5790,2
5791,0
5792,5
5793,6
5794,3
5795,3
5796,4
